source,target,weight
Node300,Node755,1
Node300,Node757,9
Node300,Node758,8
Node300,Node763,6
Node300,Node782,8
Node300,Node787,6
Node300,Node803,5
Node300,Node806,1
Node300,Node810,2
Node300,Node813,9
Node300,Node815,9
Node300,Node817,7
Node300,Node818,6
Node300,Node824,8
Node300,Node836,1
Node300,Node841,9
Node300,Node848,1
Node300,Node857,9
Node300,Node863,10
Node300,Node864,1
Node300,Node890,8
Node300,Node896,4
Node300,Node897,10
Node300,Node906,6
Node300,Node919,3
Node300,Node922,9
Node300,Node935,5
Node300,Node937,9
Node300,Node942,5
Node300,Node944,9
Node300,Node950,4
Node300,Node952,8
Node300,Node958,7
Node300,Node961,4
Node300,Node965,10
Node300,Node969,10
Node300,Node973,6
Node300,Node974,1
Node300,Node976,4
Node300,Node979,8
Node300,Node983,5
Node300,Node987,6
Node300,Node989,5
Node300,Node993,7
Node300,Node997,9
Node300,Node999,1
Node301,Node304,6
Node301,Node318,4
Node301,Node322,4
Node301,Node323,4
Node301,Node336,4
Node301,Node345,9
Node301,Node348,4
Node301,Node358,5
Node301,Node370,3
Node301,Node372,10
Node301,Node380,7
Node301,Node382,4
Node301,Node388,1
Node301,Node392,8
Node301,Node398,4
Node301,Node400,8
Node301,Node401,7
Node301,Node405,2
Node301,Node406,4
Node301,Node414,4
Node301,Node418,1
Node301,Node425,6
Node301,Node432,7
Node301,Node444,9
Node301,Node447,4
Node301,Node451,2
Node301,Node457,8
Node301,Node459,7
Node301,Node461,6
Node301,Node468,3
Node301,Node476,1
Node301,Node483,3
Node301,Node505,6
Node301,Node508,4
Node301,Node510,7
Node301,Node511,2
Node301,Node520,4
Node301,Node530,3
Node301,Node534,5
Node301,Node537,10
Node301,Node540,2
Node301,Node541,2
Node301,Node544,9
Node301,Node548,4
Node301,Node549,2
Node301,Node550,1
Node301,Node558,7
Node301,Node560,5
Node301,Node562,3
Node301,Node563,1
Node301,Node567,3
Node301,Node569,5
Node301,Node570,2
Node301,Node574,3
Node301,Node583,5
Node301,Node587,7
Node301,Node590,5
Node301,Node592,3
Node301,Node596,5
Node301,Node597,9
Node301,Node599,8
Node301,Node604,7
Node301,Node606,5
Node301,Node607,6
Node301,Node609,6
Node301,Node616,10
Node301,Node646,2
Node301,Node652,8
Node301,Node659,4
Node301,Node662,1
Node301,Node666,10
Node301,Node669,9
Node301,Node672,10
Node301,Node673,2
Node301,Node680,7
Node301,Node698,6
Node301,Node704,1
Node301,Node707,1
Node301,Node708,9
Node301,Node709,8
Node301,Node717,5
Node301,Node735,1
Node301,Node745,3
Node301,Node750,10
Node301,Node757,8
Node301,Node760,8
Node301,Node767,1
Node301,Node776,6
Node301,Node778,7
Node301,Node779,3
Node301,Node790,1
Node301,Node800,2
Node301,Node801,6
Node301,Node804,2
Node301,Node807,7
Node301,Node814,3
Node301,Node840,10
Node301,Node847,5
Node301,Node855,9
Node301,Node857,4
Node301,Node859,5
Node301,Node860,10
Node301,Node862,7
Node301,Node863,4
Node301,Node864,2
Node301,Node870,1
Node301,Node871,4
Node301,Node872,2
Node301,Node873,9
Node301,Node876,9
Node301,Node877,6
Node301,Node880,1
Node301,Node884,2
Node301,Node889,4
Node301,Node891,1
Node301,Node893,2
Node301,Node896,6
Node301,Node898,1
Node301,Node899,3
Node301,Node904,10
Node301,Node905,9
Node301,Node907,9
Node301,Node908,6
Node301,Node909,9
Node301,Node910,8
Node301,Node918,4
Node301,Node926,4
Node301,Node941,1
Node301,Node943,2
Node301,Node957,8
Node301,Node960,7
Node301,Node963,8
Node301,Node964,1
Node301,Node966,3
Node301,Node971,6
Node301,Node975,7
Node301,Node976,10
Node301,Node983,4
Node301,Node991,2
Node301,Node993,7
Node302,Node313,6
Node302,Node315,10
Node302,Node319,1
Node302,Node324,1
Node302,Node330,2
Node302,Node332,6
Node302,Node333,7
Node302,Node338,10
Node302,Node344,7
Node302,Node350,2
Node302,Node365,7
Node302,Node368,5
Node302,Node377,2
Node302,Node380,9
Node302,Node387,3
Node302,Node389,3
Node302,Node391,6
Node302,Node395,10
Node302,Node396,3
Node302,Node404,7
Node302,Node408,9
Node302,Node411,5
Node302,Node416,10
Node302,Node424,10
Node302,Node426,10
Node302,Node431,8
Node302,Node432,4
Node302,Node437,7
Node302,Node438,1
Node302,Node439,2
Node302,Node453,5
Node302,Node455,2
Node302,Node469,5
Node302,Node475,5
Node302,Node478,9
Node302,Node481,5
Node302,Node487,5
Node302,Node497,3
Node302,Node498,1
Node302,Node501,8
Node302,Node507,6
Node302,Node512,1
Node302,Node515,6
Node302,Node516,5
Node302,Node520,3
Node302,Node521,1
Node302,Node522,2
Node302,Node524,6
Node302,Node530,8
Node302,Node538,2
Node302,Node539,7
Node302,Node546,8
Node302,Node562,6
Node302,Node566,6
Node302,Node567,7
Node302,Node568,6
Node302,Node569,9
Node302,Node572,4
Node302,Node576,3
Node302,Node582,10
Node302,Node585,3
Node302,Node591,8
Node302,Node592,10
Node302,Node597,3
Node302,Node599,9
Node302,Node602,3
Node302,Node615,8
Node302,Node618,2
Node302,Node628,5
Node302,Node639,10
Node302,Node642,10
Node302,Node643,2
Node302,Node646,4
Node302,Node650,7
Node302,Node655,5
Node302,Node674,4
Node302,Node681,10
Node302,Node682,2
Node302,Node684,1
Node302,Node685,5
Node302,Node686,5
Node302,Node691,2
Node302,Node701,8
Node302,Node718,2
Node302,Node720,2
Node302,Node722,9
Node302,Node724,6
Node302,Node727,5
Node302,Node731,5
Node302,Node743,6
Node302,Node748,6
Node302,Node749,5
Node302,Node750,4
Node302,Node753,3
Node302,Node761,3
Node302,Node774,2
Node302,Node778,6
Node302,Node781,3
Node302,Node782,6
Node302,Node786,10
Node302,Node790,1
Node302,Node792,7
Node302,Node820,3
Node302,Node834,10
Node302,Node838,4
Node302,Node847,2
Node302,Node856,5
Node302,Node858,3
Node302,Node861,1
Node302,Node865,3
Node302,Node866,3
Node302,Node868,7
Node302,Node870,6
Node302,Node871,10
Node302,Node875,2
Node302,Node892,3
Node302,Node893,9
Node302,Node897,7
Node302,Node915,4
Node302,Node921,10
Node302,Node924,2
Node302,Node928,8
Node302,Node935,5
Node302,Node936,5
Node302,Node941,1
Node302,Node978,1
Node302,Node984,8
Node302,Node985,6
Node302,Node990,1
Node303,Node311,8
Node303,Node319,5
Node303,Node322,2
Node303,Node326,7
Node303,Node330,4
Node303,Node334,8
Node303,Node351,1
Node303,Node354,1
Node303,Node361,4
Node303,Node374,4
Node303,Node379,1
Node303,Node382,6
Node303,Node383,8
Node303,Node387,3
Node303,Node390,3
Node303,Node396,3
Node303,Node405,5
Node303,Node413,2
Node303,Node414,1
Node303,Node420,4
Node303,Node421,8
Node303,Node427,3
Node303,Node430,2
Node303,Node446,5
Node303,Node449,9
Node303,Node453,1
Node303,Node454,7
Node303,Node461,1
Node303,Node462,5
Node303,Node481,10
Node303,Node488,8
Node303,Node492,4
Node303,Node500,10
Node303,Node501,4
Node303,Node506,7
Node303,Node507,9
Node303,Node518,3
Node303,Node531,10
Node303,Node532,6
Node303,Node534,2
Node303,Node536,8
Node303,Node538,3
Node303,Node545,9
Node303,Node547,1
Node303,Node554,5
Node303,Node573,8
Node303,Node578,8
Node303,Node579,5
Node303,Node581,9
Node303,Node583,8
Node303,Node586,1
Node303,Node590,7
Node303,Node597,3
Node303,Node601,6
Node303,Node604,10
Node303,Node606,3
Node303,Node607,6
Node303,Node608,3
Node303,Node619,6
Node303,Node638,2
Node303,Node648,5
Node303,Node657,5
Node303,Node662,8
Node303,Node672,6
Node303,Node676,10
Node303,Node683,9
Node303,Node687,10
Node303,Node688,4
Node303,Node696,3
Node303,Node705,8
Node303,Node706,4
Node303,Node710,2
Node303,Node713,2
Node303,Node722,1
Node303,Node723,3
Node303,Node730,3
Node303,Node742,3
Node303,Node749,5
Node303,Node755,3
Node303,Node768,7
Node303,Node773,3
Node303,Node777,9
Node303,Node781,5
Node303,Node783,10
Node303,Node793,5
Node303,Node794,6
Node303,Node797,7
Node303,Node802,10
Node303,Node814,10
Node303,Node821,10
Node303,Node824,9
Node303,Node831,4
Node303,Node832,3
Node303,Node835,6
Node303,Node841,5
Node303,Node854,9
Node303,Node864,7
Node303,Node865,1
Node303,Node867,4
Node303,Node873,9
Node303,Node880,1
Node303,Node883,5
Node303,Node886,4
Node303,Node887,8
Node303,Node903,7
Node303,Node905,9
Node303,Node909,5
Node303,Node914,6
Node303,Node915,9
Node303,Node918,8
Node303,Node923,9
Node303,Node928,5
Node303,Node930,10
Node303,Node931,8
Node303,Node939,2
Node303,Node940,4
Node303,Node966,9
Node303,Node975,5
Node303,Node978,3
Node303,Node980,3
Node303,Node983,10
Node303,Node985,10
Node303,Node990,8
Node303,Node994,9
Node304,Node306,1
Node304,Node307,9
Node304,Node312,1
Node304,Node316,9
Node304,Node319,1
Node304,Node321,1
Node304,Node327,8
Node304,Node334,8
Node304,Node335,7
Node304,Node344,3
Node304,Node345,9
Node304,Node348,4
Node304,Node352,1
Node304,Node355,6
Node304,Node362,7
Node304,Node363,2
Node304,Node371,3
Node304,Node378,6
Node304,Node383,9
Node304,Node384,10
Node304,Node392,4
Node304,Node395,2
Node304,Node397,9
Node304,Node402,3
Node304,Node409,4
Node304,Node413,3
Node304,Node415,5
Node304,Node416,4
Node304,Node417,4
Node304,Node418,6
Node304,Node422,3
Node304,Node425,10
Node304,Node430,5
Node304,Node448,10
Node304,Node455,6
Node304,Node460,6
Node304,Node461,2
Node304,Node467,2
Node304,Node469,5
Node304,Node471,4
Node304,Node479,3
Node304,Node488,3
Node304,Node498,2
Node304,Node503,4
Node304,Node506,4
Node304,Node508,9
Node304,Node516,6
Node304,Node520,4
Node304,Node524,9
Node304,Node528,5
Node304,Node533,9
Node304,Node535,7
Node304,Node541,1
Node304,Node547,5
Node304,Node548,1
Node304,Node549,8
Node304,Node555,9
Node304,Node556,7
Node304,Node557,3
Node304,Node564,1
Node304,Node569,6
Node304,Node577,10
Node304,Node579,7
Node304,Node584,5
Node304,Node585,8
Node304,Node592,9
Node304,Node593,8
Node304,Node594,10
Node304,Node595,10
Node304,Node597,5
Node304,Node599,4
Node304,Node607,6
Node304,Node611,3
Node304,Node620,9
Node304,Node625,6
Node304,Node626,7
Node304,Node629,1
Node304,Node634,3
Node304,Node636,1
Node304,Node640,3
Node304,Node641,2
Node304,Node643,2
Node304,Node646,4
Node304,Node655,5
Node304,Node662,6
Node304,Node673,8
Node304,Node674,3
Node304,Node680,7
Node304,Node686,9
Node304,Node691,2
Node304,Node692,5
Node304,Node706,7
Node304,Node710,4
Node304,Node721,9
Node304,Node722,9
Node304,Node723,4
Node304,Node724,5
Node304,Node726,7
Node304,Node727,7
Node304,Node730,4
Node304,Node733,6
Node304,Node737,6
Node304,Node743,10
Node304,Node747,8
Node304,Node749,3
Node304,Node750,8
Node304,Node757,4
Node304,Node763,10
Node304,Node768,2
Node304,Node774,2
Node304,Node777,8
Node304,Node781,2
Node304,Node791,2
Node304,Node794,3
Node304,Node797,8
Node304,Node799,5
Node304,Node802,7
Node304,Node803,2
Node304,Node810,6
Node304,Node812,9
Node304,Node815,10
Node304,Node818,1
Node304,Node820,8
Node304,Node829,2
Node304,Node843,4
Node304,Node852,9
Node304,Node860,10
Node304,Node861,10
Node304,Node875,4
Node304,Node876,9
Node304,Node885,1
Node304,Node895,5
Node304,Node896,4
Node304,Node897,4
Node304,Node903,8
Node304,Node906,8
Node304,Node907,7
Node304,Node910,9
Node304,Node917,3
Node304,Node920,8
Node304,Node922,8
Node304,Node923,4
Node304,Node925,5
Node304,Node927,2
Node304,Node935,8
Node304,Node940,2
Node304,Node946,9
Node304,Node950,4
Node304,Node958,9
Node304,Node963,6
Node304,Node964,3
Node304,Node969,3
Node304,Node985,1
Node304,Node991,8
Node304,Node993,3
Node304,Node995,2
Node304,Node999,2
Node305,Node306,4
Node305,Node310,6
Node305,Node313,1
Node305,Node322,5
Node305,Node323,2
Node305,Node326,8
Node305,Node327,6
Node305,Node335,3
Node305,Node341,2
Node305,Node343,7
Node305,Node344,7
Node305,Node346,1
Node305,Node348,9
Node305,Node350,3
Node305,Node351,7
Node305,Node352,6
Node305,Node353,5
Node305,Node356,2
Node305,Node366,6
Node305,Node374,1
Node305,Node381,8
Node305,Node387,8
Node305,Node388,9
Node305,Node404,3
Node305,Node405,8
Node305,Node417,9
Node305,Node423,1
Node305,Node424,6
Node305,Node436,2
Node305,Node438,2
Node305,Node441,3
Node305,Node442,9
Node305,Node447,10
Node305,Node450,3
Node305,Node453,9
Node305,Node461,3
Node305,Node480,1
Node305,Node482,10
Node305,Node484,10
Node305,Node486,1
Node305,Node503,10
Node305,Node504,10
Node305,Node505,8
Node305,Node507,3
Node305,Node512,6
Node305,Node513,2
Node305,Node518,7
Node305,Node519,9
Node305,Node521,2
Node305,Node523,10
Node305,Node527,1
Node305,Node533,3
Node305,Node538,7
Node305,Node546,3
Node305,Node548,9
Node305,Node550,4
Node305,Node555,2
Node305,Node565,1
Node305,Node569,10
Node305,Node573,2
Node305,Node577,6
Node305,Node582,4
Node305,Node585,6
Node305,Node586,5
Node305,Node590,5
Node305,Node591,9
Node305,Node597,10
Node305,Node599,1
Node305,Node603,5
Node305,Node610,2
Node305,Node619,2
Node305,Node625,6
Node305,Node628,5
Node305,Node631,3
Node305,Node643,7
Node305,Node651,4
Node305,Node655,6
Node305,Node657,5
Node305,Node662,4
Node305,Node665,9
Node305,Node675,9
Node305,Node676,2
Node305,Node685,5
Node305,Node703,6
Node305,Node708,1
Node305,Node714,8
Node305,Node720,1
Node305,Node721,10
Node305,Node726,2
Node305,Node733,2
Node305,Node743,1
Node305,Node747,2
Node305,Node755,4
Node305,Node758,6
Node305,Node760,7
Node305,Node762,7
Node305,Node766,8
Node305,Node769,2
Node305,Node771,3
Node305,Node776,7
Node305,Node777,4
Node305,Node778,1
Node305,Node782,1
Node305,Node783,1
Node305,Node785,7
Node305,Node795,1
Node305,Node799,2
Node305,Node801,1
Node305,Node807,5
Node305,Node809,9
Node305,Node817,4
Node305,Node833,3
Node305,Node838,3
Node305,Node847,2
Node305,Node856,6
Node305,Node857,2
Node305,Node858,2
Node305,Node865,8
Node305,Node868,7
Node305,Node871,8
Node305,Node873,3
Node305,Node882,10
Node305,Node885,7
Node305,Node887,5
Node305,Node904,4
Node305,Node912,9
Node305,Node914,10
Node305,Node916,4
Node305,Node917,6
Node305,Node919,6
Node305,Node921,5
Node305,Node922,7
Node305,Node928,9
Node305,Node932,7
Node305,Node935,9
Node305,Node936,3
Node305,Node946,1
Node305,Node947,7
Node305,Node949,10
Node305,Node950,1
Node305,Node952,7
Node305,Node953,1
Node305,Node954,2
Node305,Node966,10
Node305,Node975,6
Node305,Node981,8
Node305,Node983,8
Node305,Node991,10
Node306,Node309,6
Node306,Node315,6
Node306,Node316,3
Node306,Node317,8
Node306,Node327,1
Node306,Node332,9
Node306,Node336,3
Node306,Node339,1
Node306,Node348,9
Node306,Node357,5
Node306,Node364,10
Node306,Node365,6
Node306,Node370,8
Node306,Node373,3
Node306,Node375,9
Node306,Node380,7
Node306,Node381,4
Node306,Node383,3
Node306,Node384,6
Node306,Node385,1
Node306,Node392,2
Node306,Node411,6
Node306,Node419,9
Node306,Node420,5
Node306,Node421,5
Node306,Node427,2
Node306,Node435,10
Node306,Node438,2
Node306,Node440,1
Node306,Node446,6
Node306,Node453,9
Node306,Node454,8
Node306,Node456,3
Node306,Node469,10
Node306,Node477,1
Node306,Node479,8
Node306,Node487,7
Node306,Node490,3
Node306,Node494,1
Node306,Node497,7
Node306,Node502,1
Node306,Node511,1
Node306,Node514,5
Node306,Node519,3
Node306,Node539,2
Node306,Node551,10
Node306,Node554,2
Node306,Node556,7
Node306,Node563,10
Node306,Node568,4
Node306,Node582,9
Node306,Node585,6
Node306,Node588,8
Node306,Node590,3
Node306,Node591,9
Node306,Node601,2
Node306,Node606,2
Node306,Node608,6
Node306,Node614,10
Node306,Node621,10
Node306,Node622,2
Node306,Node629,10
Node306,Node633,2
Node306,Node643,10
Node306,Node649,8
Node306,Node659,10
Node306,Node663,3
Node306,Node664,10
Node306,Node667,2
Node306,Node682,2
Node306,Node684,4
Node306,Node687,4
Node306,Node697,9
Node306,Node703,10
Node306,Node708,5
Node306,Node719,3
Node306,Node722,5
Node306,Node728,10
Node306,Node731,3
Node306,Node733,9
Node306,Node737,3
Node306,Node738,1
Node306,Node745,3
Node306,Node747,9
Node306,Node774,5
Node306,Node776,7
Node306,Node778,10
Node306,Node782,8
Node306,Node790,8
Node306,Node797,1
Node306,Node798,10
Node306,Node799,5
Node306,Node811,8
Node306,Node814,7
Node306,Node815,5
Node306,Node820,4
Node306,Node822,8
Node306,Node833,10
Node306,Node841,8
Node306,Node843,8
Node306,Node847,6
Node306,Node848,5
Node306,Node850,1
Node306,Node861,8
Node306,Node866,7
Node306,Node873,10
Node306,Node874,3
Node306,Node877,8
Node306,Node878,1
Node306,Node881,6
Node306,Node893,10
Node306,Node896,10
Node306,Node898,2
Node306,Node916,6
Node306,Node919,6
Node306,Node920,9
Node306,Node926,9
Node306,Node930,7
Node306,Node931,9
Node306,Node961,3
Node306,Node969,10
Node306,Node979,3
Node306,Node989,7
Node306,Node993,5
Node306,Node994,3
Node306,Node995,3
Node307,Node308,5
Node307,Node309,8
Node307,Node311,1
Node307,Node315,10
Node307,Node321,3
Node307,Node326,7
Node307,Node335,5
Node307,Node338,10
Node307,Node343,9
Node307,Node346,9
Node307,Node353,1
Node307,Node354,7
Node307,Node357,2
Node307,Node358,5
Node307,Node366,8
Node307,Node374,4
Node307,Node375,5
Node307,Node376,10
Node307,Node377,9
Node307,Node378,3
Node307,Node380,4
Node307,Node383,9
Node307,Node395,8
Node307,Node400,4
Node307,Node408,10
Node307,Node409,4
Node307,Node413,9
Node307,Node414,1
Node307,Node421,9
Node307,Node427,10
Node307,Node430,6
Node307,Node434,6
Node307,Node435,9
Node307,Node437,3
Node307,Node439,10
Node307,Node441,5
Node307,Node451,1
Node307,Node455,9
Node307,Node456,1
Node307,Node460,2
Node307,Node463,3
Node307,Node468,3
Node307,Node469,4
Node307,Node491,3
Node307,Node496,10
Node307,Node499,5
Node307,Node506,1
Node307,Node525,7
Node307,Node527,2
Node307,Node532,1
Node307,Node542,8
Node307,Node549,3
Node307,Node558,3
Node307,Node560,8
Node307,Node563,1
Node307,Node564,9
Node307,Node565,3
Node307,Node575,1
Node307,Node580,4
Node307,Node584,7
Node307,Node587,10
Node307,Node589,2
Node307,Node595,7
Node307,Node603,7
Node307,Node612,4
Node307,Node622,2
Node307,Node624,6
Node307,Node627,10
Node307,Node629,4
Node307,Node631,1
Node307,Node638,6
Node307,Node643,1
Node307,Node659,3
Node307,Node668,1
Node307,Node674,2
Node307,Node683,10
Node307,Node688,4
Node307,Node692,5
Node307,Node695,2
Node307,Node699,1
Node307,Node710,5
Node307,Node714,5
Node307,Node718,7
Node307,Node724,2
Node307,Node725,7
Node307,Node731,8
Node307,Node733,3
Node307,Node741,9
